url,published_date,headline,h2,full_content
https://www.livemint.com/insurance/news/cancer-and-cardiovascular-diseases-top-global-claims-frequency-respiratory-disease-ranks-third-report-11703060875518.html,1 min read.20 Dec 2023,Cancer and cardiovascular diseases top global claims frequency; respiratory disease ranks third: Report,"Employer-sponsored health insurance costs in India are expected to rise by 11% in 2024, marking a return to pre-pandemic levels.","Cancer and cardiovascular diseases are the top causes of the claims frequency around the world, and respiratory disease is the third highest after cancer, according to Mercer Marsh Benefits’ Mercer Marsh Health Trends Report 2024. As per the report, several insurers are recogninsing the need for wider cancer support to reduce claim costs. 43% of insurance firms make cancer rehabilitation and return-to-work support globally. 1 in 3 Indians stressed, over 35% struggle with chronic illness, says report Further, the report noted that employer-sponsored health insurance costs in India are expected to rise by 11% in 2024 – up from 9.6% in 2023 – marking a return to pre-pandemic levels. High premiums prevent 3 out of 10 people from buying health insurance, survey Transformational healthcare solutions such as digital outpatient services and virtual tools, including tele/video consultations with doctors, wearable devices, and remote patient monitoring have contributed to improved accessibility and affordability for both employees and organisations. 3 key approaches for establishing savvy personal financial planning As many as 50% of insurers surveyed across Asia, including India, have been using teleconsultation tools to deliver greater programme efficiencies for their clients, the report added. Further, 70% of insurers surveyed globally expect the future use of artificial intelligence for first-line diagnosis and/or navigation to have a transformative impact on employer-sponsored healthcare over the next five years.How to enhance coverage affordability via insurance premium financing? “By embracing outpatient primary healthcare and digital healthcare solutions, refreshing benefits strategies through flexible benefits programmes, and bridging coverage gaps, organisations in India can manage rising costs more effectively and pave the way for accessible and effective healthcare plans for all,"" Prawal Kalita, Employee Benefits Leader, Marsh India, said. Catch all the Business News, Market News, Breaking News Events and Latest News Updates on Live Mint. Download The Mint News App to get Daily Market Updates."
https://www.livemint.com/insurance/news/treat-ayush-treatments-on-par-with-allopathic-madras-hc-tells-irdai-11701833690262.html,2 min read.06 Dec 2023,"’Treat AYUSH treatments on par with allopathic,’ Madras HC tells IRDAI",Madras HC asserted that it would be irrelevant to deprive policyholders of getting reimbursements for the amount spent on AYUSH treatments under the medical insurance.,"Madras High Court has directed the Insurance Regulatory and Development Authority of India (IRDAI) to treat AYUSH treatments the same as Allopathy treatments with regards to reimbursement of expenses. According to a report by Live Law, Justice Anand Venkatesh emphasized the work done by AYUSH doctors during the COVID-19 pandemic, and added that traditional medicines were also recommended to the infected patient under AYUSH which provided relief to several patients. Therefore the Madras HC asserted that it would be irrelevant to deprive policyholders of getting reimbursements for the amount spent on AYUSH treatments under the medical insurance. The court also said that an individual decides to either opt for an AYUSH treatment or an Allopathic treatment, therefore, the expenses incurred in either of the treatments had to be placed on equal scales. Medical inflation surges at an alarming rate The judge said giving preference to allopathy would be discriminatory and directed IRDAI to draft a policy keeping AYUSH treatments in mind. The Madras HC also asked IRDAI to encourage traditional treatments like AYUSH. It said patients who undergo such treatments should be entitled to receive the insurance amount for the expenses incurred by him. Dental treatment is costly. Here’s how you can finance it The Madras HC was hearing two pleas filed by an advocate and a clerk claiming full reimbursements of the amount by their respective insurance companies. The petitioners had taken the policies for a sum of  ₹5 lakh and  ₹4 lakh respectively after getting Covid treatment at Siddha Hospital and had sought reimbursements for their expenses. Health insurance: Things to know before porting your policy The insurance company said that the policies were by IRDAI's regulations under which a cap was placed on the maximum amount of reimbursements that could be provided for availing treatment at AYUSH hospitals. The company said that for the policies of the sum of  ₹5 lakh, the maximum cap fixed was  ₹5 lakh and for  ₹4 lakh policies, the amount was fixed at  ₹10,000 which was reimbursed to the petitioners. Insurers plan to offer affordable mediclaim premiums: Upasana Arora The court noted that expenses incurred for treatment only included allopathy. The Court recorded that insurance firms involved in the present case had drafted new policies for comprehensive coverage of AYUSH treatments and directed IRDAI to ensure reimbursements for allopathic as well AYUSH treatments on a similar scale. Catch all the Business News, Market News, Breaking News Events and Latest News Updates on Live Mint. Download The Mint News App to get Daily Market Updates."
https://www.livemint.com/companies/news/impose-limits-on-foreign-carriers-to-boost-local-airlines-11701017330121.html,1 min read.26 Nov 2023,Private general insurers expand market share to 53.58% in H1’FY24,"Private general insurers increased their combined market share to 53.58% in gross direct premium underwritten in the first half of the current financial year from 50.81% in the year-ago period | Also Read | Israeli PM Netanyahu visits Gaza for first time since war began, tells Israeli troops 'nothing will stop us' | Also Read | Plan to plug logistics gaps in tomato, onion, potato | Also Read | Bankrupt firms fetch only a fifth of their value after 3 years: IBBI","Private general insurers increased their combined market share to 53.58% in gross direct premium underwritten in the first half of the current financial year from 50.81% in the year-ago period. As many as 31 insurers from the non-life industry had underwritten gross direct premiums of  ₹1.43 lakh crore in the first half of the current financial year, according to data on segment-wise gross direct premiums up to September 2023 released by Insurance Regulatory and Development Authority of India (Irdai). Private insurers registered an annual increase of 14.86% in gross direct premiums. The non-life industry had underwritten gross direct premium (GDP) of  ₹1,25,194 crore in the April-September period of 2022-23. ""Private general insurers have a combined market share of 53.58% YTD September 2023 with a growth rate of 21.13% as compared to a market share of 50.81% YTD September 2022 with a growth rate of 21.33%,"" Irdai said. PSU general insurers had a combined market share of 31.99% during April-September, 2023 period with a growth rate of 12.16% as compared to a market share of 32.76% in the corresponding period of the last financial year, 2022 with a growth rate of 6.43%. Irdai data showed that New India Assurance Company is the largest insurer with a market share of 13.09% followed by ICICI Lombard General Insurance Company (8.67%) and Bajaj Allianz General Insurance Company (7.69%). These top 3 insurers have a combined market share of 29.46% with a growth rate of 18.45%. Irdai also said that eight insurers have more than 5% market share of total non-life GDP YTD September 2023. According to the Irdai data, up to September 2023 health insurance was the largest non-life segment followed by motor (total) and crop insurance. It also showed that marine cargo, marine hull, crop insurance and liability (total) registered negative growth rate. Fire, marine cargo, marine hull, motor third party, overseas medical insurance, crop insurance, credit insurance, liability (total) and all other miscellaneous segments had growth of less than the growth of respective segments for the similar period of the previous year. Catch all the Business News ,  Corporate news , Breaking News Events and Latest News  Updates on Live Mint. Download The Mint News App  to get Daily Market Updates."
https://www.livemint.com/insurance/news/explained-the-importance-of-travel-insurance-in-a-shrinking-world-11699347727849.html,3 min read.07 Nov 2023,Explained: The importance of travel insurance in a shrinking world,"Travel insurance covers more than just travel expenses, including hospitalization abroad and loss of checked-in baggage. It is a prerequisite for visa issuance in some countries. The premium depends on the country and duration of travel | What is covered under the travel insurance | How do we decide the sum assured? | What kind of travel insurance plan one should buy? | What Is the premium for travel insurance? | When should one take it? | What type of travel policy should I buy?","As the world shrinks, people travel to far-off places for work and pleasure. Travel insurance now assumes greater importance than ever before. Travel insurance is very important especially while you are travelling abroad. Let us discuss what it covers and when one should buy it. Though the word “Travel Insurance” suggests that expenses related to travel only are covered but travel insurance covers more than that. It also covers your hospitalisation while you are abroad which is important because the health insurance purchased by you in India generally covers your hospitalisation in India only. Some of the countries make the purchase of travel insurance a precondition before the issuance of a visa. Looking at the cost of medical treatments in some developed countries, it is a prerequisite for you to buy adequate travel insurance to safeguard yourself against a big hole in your pocket. Generally, travel insurance covers your loss of checked-in baggage, the cost of treatment, and hospitalisation abroad. Though most of the insurers do not cover your pre-existing disease a few of the insurers cover the treatment in case of life-threatening diseases. This also covers loss suffered due to delay or cancellation of your flights. It also covers any emergency arising out of delay or cancellation of flights. Since international travel insurance is supposed to cover majorly your hospitalisation, you should take into account the cost of hospitalisation in the country you are travelling to. Moreover, as it covers the loss of your checked-in luggage, you should take into account the value of your valuable belongings like your camera, laptop, etc. which you are carrying with you. You also need to factor in the cost of ticketing as well as hotel stay in case of delay or cancellation of flights. In case you are a frequent flier, you can buy a Multi-Trip travel insurance that covers you for all future trips taken within a specific period, with the same level of cover. For instance, if you buy an annual multi-trip travel insurance plan, you will be covered for any trips you go on during that year. However, in case your travel is one thing, you should buy travel insurance before undertaking that journey. The premium of the travel insurance will depend on the period for which you are buying the travel insurance as well as the country you are travelling. Since hospitalisation is the major item that is covered under travel insurance, the premium will depend on the country you are travelling to. Some of the companies offer you cheaper insurance with sub-limits. Exciting news! Mint is now on WhatsApp Channels. Subscribe today by clicking the link and stay updated with the latest financial insights! Click here For domestic travel, you may decide not to buy the insurance in case you are adequately covered under your regular health insurance. You may still decide to cover the two other elements of coverage like loss of baggage and loss due to delay or cancellation of flights but generally nobody buys domestic travel insurance. One should buy travel insurance before one undertakes a trip whether it is a foreign trip or domestic trip. One can buy it online as well if one is comfortable doing it. The travel insurance to buy will depend on the country and period for which you are travelling and thus you will have to compare the premium and features of various insurance companies which provides travel insurance. Since most of the insurance companies provide you with instant quotes based on the data fed, you can check and compare a few insurance company websites to zero on specific products. Keep in mind that selecting the right insurance policy has to be done carefully, since just like regular insurance, travel insurance comes in many options, and there is no one right plan. Balwant Jain is a tax and investment expert and can be reached at jainbalwant@gmail.com and on @jainbalwant on Twitter. Disclaimer: The views and recommendations made above are those of individual analysts, and not of Mint. We advise investors to check with certified experts before taking any investment decisions. Catch all the Business News, Market News, Breaking News Events and Latest News Updates on Live Mint. Download The Mint News App to get Daily Market Updates."
https://www.livemint.com/insurance/news/oriental-insurance-national-insurance-united-india-insurance-may-get-capital-infusion-in-q4-11697973041231.html,1 min read.22 Oct 2023,"Oriental Insurance, National Insurance, United India Insurance may get capital infusion in Q4","The capital infusion would be based on the financial performance of the three general insurers in nine months, a report says","The Union finance ministry may consider capital infusion in three loss-making public sector general insurance companies -- National Insurance Company Ltd, Oriental Insurance Company Ltd and United India Insurance Company -- in the fourth quarter of the current fiscal year, a report by PTI said on Sunday. The capital infusion would be based on the financial performance of the general insurers  in nine months, the report also said. According to the PTI report citing sources, the finance ministry last year asked three insurers to chase bottomlines rather than topline and underwrite only good proposals. Last year, the government had provided  ₹5,000 crore capital to National Insurance Company Ltd, Oriental Insurance Company Ltd and United India Insurance Company. Kolkata-based National Insurance Company was provided  ₹3,700 crore, followed by Delhi-based Oriental Insurance Company ( ₹1,200 crore) and Chennai-based United India Insurance ( ₹100 crore). During fiscal year 2019-20, the government infused  ₹2,500 crore in these three companies. In the following year, it increased substantially to  ₹9,950 crore and  ₹5,000 crore in fiscal year 2021-22. “The financial review would give some idea about the impact of restructuring initiated on the profitability numbers and the solvency margin,” said the report. The solvency margin, the extra capital the companies must hold over and above the claim amounts they are likely to incur, acts as a financial backup in extreme situations. The three general insurers  have been asked to improve their solvency ratio and meet the regulatory requirement of 150%. The solvency ratio is a measure of capital adequacy. A higher ratio reflects better financial health and the ability of the company to pay claims and meet future contingencies and business growth plans. The solvency ratio of the three public sector general insurance companies is below the regulatory requirement of 150%. Catch all the Business News, Market News, Breaking News Events and Latest News Updates on Live Mint. Download The Mint News App to get Daily Market Updates."
https://www.livemint.com/insurance/news/financial-services-secy-meets-private-insurers-discusses-key-issues-11697558108458.html,1 min read.17 Oct 2023,"Financial services secy meets private insurers, discusses key issues",The meeting discussed the concerns of the insurance industry regarding GST demand,"New Delhi: Financial services secretary Vivek Joshi on Tuesday met private sector general insurance companies and discussed critical issues that have implications for the general insurance sector. The meeting with the General Insurance Council and leaders and CEOs of private sector general insurance companies discussed the concerns of the insurance industry, which is facing penalties imposed by tax authorities for Goods and Services Tax (GST) input tax credit violations. Notably, the finance ministry has so far refrained from intervening in this matter. The meeting also discussed initiatives to enhance public awareness through continuous engagement with individual states, aimed at elevating insurance penetration and coverage. Discussions also revolved around the imperative need to streamline distribution channels, particularly in expanding the agency channel within the general insurance industry to further augment insurance penetration. The meeting underscored the need for a more robust and coordinated approach between states and the Ministry of Road Transport and Highways to launch a special drive to ensure compliance with the Motor Vehicles Act and enhance collaboration with the Ministry of Health to elevate the prevalence of cashless facilities and standardize treatment costs, thereby fostering growth within the health insurance sector. Insurance companies were asked to actively promote the adoption of property/parametric covers that serve as essential tools to mitigate financial losses caused by natural catastrophes, and extend insurance coverage to the MSME sector. Addressing the issue of fraud prevention, participants in the meeting recognized the necessity of linking insurance frauds to the CIBIL score as a means of enhancing security and accountability within the industry. It was also agreed that regular meetings will be convened with representatives from both the private and public sectors of the insurance industry. These regular meetings will serve as a platform for fostering continuous collaborative efforts that will contribute to the growth and development of the insurance sector. Catch all the Business News, Market News, Breaking News Events and Latest News Updates on Live Mint. Download The Mint News App to get Daily Market Updates."
https://www.livemint.com/insurance/life-insurance-firms-consider-30-cap-on-commissions-for-credit-life-policies-11697436128731.html,2 min read.16 Oct 2023,Life insurance firms consider 30% cap on commissions for credit life policies,"Life insurance companies are nearing consensus to impose a 30 percent commission cap on corporate agencies for credit life policies, in a bid to self-regulate amid GST evasion concerns. | What is the issue? | Activities under scanner","Life insurance companies are on the verge of reaching an agreement to enforce a 30 percent cap on commissions paid to corporate agencies, including banks and non-banking financial companies (NBFCs), for credit life policies, as per reports. Discussions on this matter have taken place in Life Insurance Council meetings over the past few months, two sources told The Economic Times. While a formal letter from the council is pending, the sources state that talks are in an advanced stage, aiming to establish self-regulation in this regard, they added. The development comes as the industry adjusts its marketing practices in response to IRDAI's decision to replace product-wise caps with company-wise ones, a move prompted by insurers facing GST evasion charges, as per the report. The Insurance Regulatory and Development Authority (IRDAI) is the regulatory authority of the insurance sector. In March, the regulator introduced the IRDAI (Payment of Commission) Regulations, shifting from the traditional product-specific commission structure to an overall cap on expenses within insurance companies. The directive mandated managing operations within a 30 percent overall expense limit. Despite being allowed to pay 5 percent on commissions until March, insurers often opted for higher overriding commissions of 30-35 percent or more to enhance market share, the report said. It was thus found that in certain insurer-bank or insurer-NBFC partnerships, where a housing loan of  ₹1 crore aligns with a policy sum assured of the same amount, the premium has surged to 35 percent, up from 5 percent until March, it added. Credit life insurance, a type designed to aid loan repayment in case of the insured person's demise before full repayment, has seen a significant increase in premiums. While the policy is optional, if chosen, its cost is added to the loan principal. The alteration in commission structures was prompted by scrutiny from the GST authorities, who issued show-cause notices to numerous insurance companies. The investigation revealed that insurers were paying overriding commissions to agents through vendors, falsely categorized as marketing, advertising, and manpower supply costs, evading tax without actual services rendered. Many insurance companies are now under examination for providing overriding commissions to banks and intermediaries, in addition to regular commissions. This practice raises concerns about potential exploitation and an increase in management expenses within the insurance industry. The investigation brought to light that insurance companies were covering banks' employee costs through intermediaries, not transparently represented in their financial records, leading to non-disclosure and potential violations of tax laws. Catch all the Business News, Market News, Breaking News Events and Latest News Updates on Live Mint. Download The Mint News App to get Daily Market Updates."
https://www.livemint.com/insurance/news/manipalcigna-health-insurance-introduces-manipalcigna-accident-shield-personal-accident-plan-11696921257357.html,1 min read.10 Oct 2023,ManipalCigna Health Insurance Introduces ManipalCigna Accident Shield - Personal Accident Plan,ManipalCigna launches 'ManipalCigna Accident Shield' with comprehensive coverage for accidents | ManipalCigna Accident Shield comes in three variants,"ManipalCigna Health Insurance announced the launch of 'ManipalCigna Accident Shield’. This new advanced personal accident plan offers comprehensive coverage for Accidental Death (AD), Permanent Total Disablement (PTD), and Permanent Partial Disablement (PPD), ensuring that policyholders are safeguarded against a wide array of accidents. “As a health insurance expert, our commitment to providing easy access to quality healthcare is at the heart of our product innovations. Thus keeping in mind the increasing accident incidences and cost, the ManipalCigna Accident Shield plan allows policyholders to choose from a range of sum insured options, spanning up to  ₹25 crores, tailoring their coverage to their specific needs. This plan also offers a claim benefit of up to 200% of the Sum Insured for Accidental Death and Permanent Total Disablement. In addition, the plan provides coverage for Accidental Hospitalization including OPD expenses ensuring even minor injuries are covered,"" said Prasun Sikdar, Managing Director and CEO, ManipalCigna Health Insurance. “We understand that accidents can range from minor mishaps to more severe incidents, which is why we've gone the extra mile to include features like a shield against EMIs, Loan outstanding, and Education of Children in case of an accidental death or disability. With customizable coverage options and exceptional claim benefits, this plan covers policyholders in case of death, disabilities, and debt and reflects our commitment to customer-centric solutions,” Sikdar further added. Classic Plan: A basic plan covering accidental death, funeral expenses, and repatriation of mortal remains, with the option to enhance it with 10 optional covers. Plus Plan: An enhanced version offering the basic plan benefits along with coverage for Permanent Total Disability and 10 optional covers, including Injury due to Accidents leading to Burns, Air Ambulance benefits, EMI shield, and more. Pro Plan: The ultimate plan with coverage for Permanent Partial Disablement as a base, complemented by 12 optional covers such as Adventure sports cover, Coma benefits, Broken Bones benefit, and more.   Catch all the Business News, Market News, Breaking News Events and Latest News Updates on Live Mint. Download The Mint News App to get Daily Market Updates."
https://www.livemint.com/insurance/news/lic-special-revival-campaign-life-insurance-corporation-has-this-offer-for-your-lapsed-policy-details-inside-11696318437909.html,1 min read.03 Oct 2023,LIC special revival campaign: Life Insurance Corporation has this offer for your lapsed policy. Details inside,"LIC launches special revival campaign for expired policies, policyholders have until 31 October to revive their lapsed policy | When do insurance policies lapse? | Concessions offered by LIC on policy revival | How to check if a LIC policy has lapsed or not?","The Life Insurance Corporation (LIC) has launched a special campaign for renewing expired policies. LIC's special revival campaign started on September 1. Policyholders have time till 31 October, 2023 to revive their lapsed policy under this special revival campaign. “Please contact your LIC Branch/Agent and revive your Policy 102342937 under Special Revival Campaign on or before 31.10.2023 if not revived-LIC of India,” the insurance behemoth is reminding the customers via messages. Policyholders must ensure to pay the premiums within the due date. They are allowed a grace period between 15 and 30 days. It is only when individuals fail to pay premiums even during the grace period that the policy lapses. According to the post on social media X , “LIC's Special Revival Campaign - An opportunity for policyholders to revive their lapsed policies. To know more, contact your nearest LIC Branch/Agent or visit http://licindia.in.”  As per the LIC post on X, the concession in the late fee charges is divided into three parts. 1) Go to the LIC portal. 2) Click on 'Registered User' 3)Log in to the LIC portal with the required details 4)After logging in, click on 'Policy Status' 5)Under this, policyholders can check the due premium date, status, and lapsed policy.  Catch all the Business News, Market News, Breaking News Events and Latest News Updates on Live Mint. Download The Mint News App to get Daily Market Updates."
https://www.livemint.com/insurance/news/bima-sugam-how-this-new-portal-will-provide-a-upi-moment-for-the-insurance-sector-11695274991632.html,2 min read.21 Sep 2023,Bima Sugam: How this new portal will provide a ‘UPI moment’ for the insurance sector,"IRDAI sets up a panel for the development of Bima Sugam, an online marketplace for insurance, rescheduled for June 2024. | What is Bima Sugam? | Benefits of the Bima Sugam portal | Who benefits from the BIma Sugam portal?","Insurance Regulatory and Development Authority of India (Irdai) has set up a committee to oversee the creation and development of its Bima Sugam—an online marketplace that will house all companies selling life and non-life insurance on a single platform. The launch of the platform, which has already missed two deadlines, has now been rescheduled for June 2024. The regulator claims that the proposed portal will be a ‘game-changer’ and a ‘UPI moment’ for the insurance sector. Bima Sugam aims to simplify the process of purchasing insurance for consumers.  This online platform is where customers can choose a suitable scheme from multiple options given by various companies.  All insurance requirements, including those for life, health, and general insurance (including motor and travel) will be met by Bima Sugam. ""This platform will help in the settlement of claims, whether it’s health coverage or death claims, in a paperless manner on the basis of policy numbers. In short, identifying the right policy, buying it, and settling the claims and renewals will be streamlined in the online process that Bima Sugam will introduce. Insurance companies (both general and life insurers) will be major shareholders in the platform, which will offer facilities to customers via an ‘e-insurance account’ (E-IA),” said Tejinder Singh senior consultant of Alpha Capital. It will facilitate insurance companies to access the validated and authentic data from various touch points on a real-time basis. The platform will interface for the intermediaries and agents to sell policies and provide services to policyholders, among others, and reduce paperwork. Further, the paperwork involved in buying a policy will also come down. Settlement of claims and renewal of policies will also become faster as paperwork is reduced drastically, making it easier for the customers. The scheme shall benefit consumers more than the agents, since this will affect the commissions drastically and reduce paperwork involved in processing the claims. “IRDAI’s robust platform will benefit insurers, hospitals, and policyholders alike. This exchange will serve as a centralized hub for health insurance-related activities; ensuring efficient policy management, quick & hassle-free processing of claims, automatic fund transfer for policyholders & hospitals, and reduced cost per claim to the insurer,” said Ajay Shah, Head – Distribution, Care Health Insurance. It will provide end-to-end solutions for customers’ insurance needs i.e., purchase, service, and settlement in a seamless manner. “First, you can buy policies, pay premiums, and settle all claims on a single platform. You don’t have to visit the websites of different insurers separately. Secondly, you can choose a repository to maintain all your insurance policies. If you have all the links stored in one place, claim settlement will become easier for nominees and beneficiaries,” said Tejinder Singh With this proactive measure, IRDAI looks forward to driving positive change in the industry. The initiative will not only meet changing market demands but also position India as a thought leader for insurance innovation. Disclaimer: The views and recommendations made above are those of individual analysts, and not of Mint. We advise investors to check with certified experts before taking any investment decisions. Catch all the Business News, Market News, Breaking News Events and Latest News Updates on Live Mint. Download The Mint News App to get Daily Market Updates."
https://www.livemint.com/insurance/news/icici-pru-tops-the-life-insurance-claim-settlement-list-in-q1fy23-hdfc-life-sbi-life-closely-follow-11694846572188.html,1 min read.16 Sep 2023,"ICICI Pru tops the life insurance claim settlement list in Q1FY24. HDFC Life, SBI Life closely follow","ICICI Prudential Life Insurance settles 97.9% of claims, providing excellent customer service and consistency | How is it calculated? | Why claim settlement ratio should be considered while buying life insurance?","Securing the financial future of our loved ones is a responsibility that resonates with us all. As the insurance landscape flourishes, it's crucial to shine a spotlight on a key determinant of an insurer's trustworthiness – the claim settlement ratio. While many factors influence the choice of a life insurance policy, the claim settlement ratio often remains overlooked despite its profound significance. Let’s have a look at the most recent claim settlement ratio of the life insurance company for Q1FY24.  The chart clearly highlights that ICICI Prudential Life Insurance stands at the top of the chart by settling 97.9% of the claims received and providing the best customer service. ICICI Prudential Life Insurance has always kept the claim settlement ratio as one of the most important aspects considering that customers trust them with their hard-earned money. ICICI Pru is followed by SBI Life with a 95.8% claim settlement ratio, HDFC Life  with a 96.7% claim settlement ratio An interesting fact, Under their ‘Claim for sure initiative’ death claims will be settled in 1 day, provided some terms and conditions are met, the company claims. With the ‘Claim For Sure’ service initiative, the company aims to reduce the financial distress caused to families due to this loss. A claim settlement ratio highlights the proportion of insurance claims that an insurer successfully addresses in comparison to the total claims lodged by policyholders or their beneficiaries. This ratio is computed by dividing the total count of settled insurance claims by the overall number of claims received by the insurance company, then multiplying the result by 100. For instance, if an insurer receives 10,000 new claims within a specific year and resolves 9,800 of those claims while keeping the rest unresolved due to various reasons, the claim settlement ratio for that year would be calculated as (9,800/10,000 × 100), which equals 98%. As a general guideline, a claim settlement ratio exceeding 80% is deemed favorable. Leading insurance firms in the nation consistently maintain a claim settlement ratio surpassing 95%. Considering the claim settlement ratio when purchasing life insurance is pivotal. It reflects the insurer's reliability, ethical practices, and efficiency in processing claims. A high ratio not only assures timely financial support for beneficiaries but also offers peace of mind and effective financial planning. Catch all the Business News, Market News, Breaking News Events and Latest News Updates on Live Mint. Download The Mint News App to get Daily Market Updates."
https://www.livemint.com/insurance/news/star-health-launches-upi-qr-code-payment-option-for-insurance-purchases-how-does-this-work-11694673700668.html,1 min read.14 Sep 2023,Star Health launches UPI QR code payment option for insurance purchases. How does this work?,"Star Health launches dynamic UPI QR code-based payment option for insurance purchases and renewals, simplifying the customer experience | How can customers make payments via UPI QR-based Payments?","Star Health and Allied Insurance on Thursday announced a significant move towards transforming the insurance payment landscape with the launch of its dynamic UPI QR code-based payment option for policy purchases and renewals. The customized solution simplifies the customer purchase experience with a few clicks. Star Health also launched personalized UPI payment intent links to enhance customer ease. This cutting-edge initiative, enabled by the National Payments Corporation of India (NPCI), represents a paradigm shift in the adoption of modern technology-driven payment solutions. “We are delighted to introduce our dynamic QR code & intent link-based UPI payment options. At Star Health, we prioritize the safety and convenience of our customers, and the adoption of customized UPI payment solutions reflects our dedication to providing seamless, efficient, and secure payment experiences,"" said Anand Roy, MD & CEO of Star Health & Allied Insurance Co. Ltd. “Embracing UPI payments aligns perfectly with the Government's 'Make in India' vision and IRDAI's transformative goals for the Insurance sector,” added Chitti Babu, Chief Innovation Officer, Star Health & Allied Insurance Co. Ltd “Unified Payments Interface (UPI) has gained significant popularity as one of the most preferred modes of payment in the country, owing to its convenience and wide acceptability. We are delighted that customers of Star Health and Allied Insurance will now have swift access to UPI-based payment options for their insurance-related transactions,” said Kunal Kalawatia, Chief of Products, NPCI. -With a simple scan of the customized code, customers can make payments within a few seconds, ensuring a hassle-free, error-free, and efficient experience. -Upon clicking the link, the UPI app launches promptly, and in cases where multiple UPI apps are present, customers are prompted to choose their preferred app. -The payment details, including the premium amount, are automatically loaded into the chosen app, and customers can authenticate the payment using their UPI PIN, culminating in a seamless purchase experience.    Catch all the Business News, Market News, Breaking News Events and Latest News Updates on Live Mint. Download The Mint News App to get Daily Market Updates."
https://www.livemint.com/insurance/news/indiafirst-life-launches-guaranteed-single-premium-plan-benefits-and-other-details-in-five-points-11694586535571.html,1 min read.13 Sep 2023,"IndiaFirst Life launches guaranteed single premium plan. Benefits, and other details in five points","IndiaFirst Life introduces Guaranteed Single Premium Plan, offering financial protection and savings with guaranteed returns | IndiaFirst Life Guaranteed Single Premium Plan: Key things to know","Mumbai: IndiaFirst Life Insurance Company Limited (IndiaFirst Life) has introduced a novel offering -- IndiaFirst Life Guaranteed Single Premium Plan. This unique plan is designed to provide individuals with a seamless blend of financial protection and savings. Commenting on the launch, Rushabh Gandhi, Deputy CEO, IndiaFirst Life Insurance, said ""Our view is that the interest rates will remain stable in the near future and start softening over the medium to long term. In such a scenario, it is beneficial for customers to take advantage of the prevailing high-interest rates and lock in guaranteed returns for the long term. The IndiaFirst Life Guaranteed Single Premium Plan guarantees up to 7x returns for a 30-year policy term making it an ideal product for both retirement planning and legacy planning. Given this pull, we intend to market this product extensively through our Bancassurance partners, Bank of Baroda and Union Bank of India, and support their efforts with a 360-degree marketing campaign including print, outdoor, and digital media."" 1)IndiaFirst Life Guaranteed Single Premium Plan (GSPP) is a non-linked, non-participating, individual, single premium savings plan, which offers guaranteed returns to the customer over a long policy term. 2)With a one-time premium payment prior to policy inception, customers can avail of dual benefits of financial protection and savings from a single policy. 3)Customers have the flexibility to select their desired life cover option from a range of choices, including a life cover of 1.25 times or 10x against the single premium. 4)This unique customization empowers individuals to align their coverage with their long-term financial goals. 5)It caters to their long-term security needs while helping them with legacy and wealth planning for future generations.   Catch all the Business News, Market News, Breaking News Events and Latest News Updates on Live Mint. Download The Mint News App to get Daily Market Updates."
https://www.livemint.com/insurance/news/about-68-indians-have-inadequate-health-insurance-coverage-survey-11694028385397.html,1 min read.07 Sep 2023,About 68% Indians have inadequate health insurance coverage: Survey,"Among other details, the insurance company said that though 60 percent say they understand the policy terms and conditions, but their awareness is primarily limited to cash treatment, accident cover, and 100 per cent bill payment. | Full bill payment: | Other parameters: | Deterrents:","About 68 percent of Indians have less than  ₹10 lakh in health insurance coverage, while 27 percent have less than  ₹5 lakh, revealed a survey conducted by insurance company ACKO in six Indian metro cities. In the survey, which covered over 1,000 people in the age group of 28 to 55, ACKO found out that following the COVID-19 pandemic, awareness about health insurance has increased. However, it also added that the health coverage of most Indians is insufficient compared to the medical expenses. Among other details, the insurance company said that though 60 percent say they understand the policy terms and conditions, but their awareness is primarily limited to cash treatment, accident cover, and 100 percent bill payment. Also, 60 percent of respondents do not think of buying health insurance with over  ₹10 lakh coverage, while 65 percent believe that  ₹10 lakh health coverage is sufficient for them. Apart from this, 64 percent said they have not increased the coverage and kept it the same as the previous year. On this parameter, 46 percent of policyholders said that their health policy covers the entire ‘hospitalization along with consumables’, while 59 percent of potential buyers are looking for policies with 100 percent bill payment. Also, 27 percent are unaware of the waiting period and said that 'there are no waiting periods in the health insurance policies', and 31 percent feel that they are covered from day 1. The survey even found out that among the existing and potential policyholders, the family floater policies are the top favorite, with 71 percent and 72 percent, respectively. Citing the reasons, policyholders said that the plans offer them the option to include their parents, spouses, and children in the same policy. The deterrents working against the health insurance companies include a slow claim settlement process, partial bill payment, and inadequate network hospitals. The survey found that 43 percent find the claim settlement process cumbersome. Also, 47 percent of policyholders and 56 percent of potential buyers find the lack of a 100 percent bill payment facility put them off. Inadequate network hospitals make 41 percent of policyholders and 44 percent of potential buyers uninterested in health policies. Catch all the Business News, Market News, Breaking News Events and Latest News Updates on Live Mint. Download The Mint News App to get Daily Market Updates."
