url,headline,published_date,full_content,extraction_method,error,year,month,source,sub_headline,topics,keyword_count
https://www.livemint.com/insurance/news/icici-pru-tops-the-life-insurance-claim-settlement-list-in-q1fy23-hdfc-life-sbi-life-closely-follow-11694846572188.html,"ICICI Pru tops the life insurance claim settlement list in Q1FY24. HDFC Life, SBI Life closely follow",1 min read.16 Sep 2023,"Securing the financial future of our loved ones is a responsibility that resonates with us all. As the insurance landscape flourishes, it's crucial to shine a spotlight on a key determinant of an insurer's trustworthiness – the claim settlement ratio. While many factors influence the choice of a life insurance policy, the claim settlement ratio often remains overlooked despite its profound significance. Let’s have a look at the most recent claim settlement ratio of the life insurance company for Q1FY24.  The chart clearly highlights that ICICI Prudential Life Insurance stands at the top of the chart by settling 97.9% of the claims received and providing the best customer service. ICICI Prudential Life Insurance has always kept the claim settlement ratio as one of the most important aspects considering that customers trust them with their hard-earned money. ICICI Pru is followed by SBI Life with a 95.8% claim settlement ratio, HDFC Life  with a 96.7% claim settlement ratio An interesting fact, Under their ‘Claim for sure initiative’ death claims will be settled in 1 day, provided some terms and conditions are met, the company claims. With the ‘Claim For Sure’ service initiative, the company aims to reduce the financial distress caused to families due to this loss. A claim settlement ratio highlights the proportion of insurance claims that an insurer successfully addresses in comparison to the total claims lodged by policyholders or their beneficiaries. This ratio is computed by dividing the total count of settled insurance claims by the overall number of claims received by the insurance company, then multiplying the result by 100. For instance, if an insurer receives 10,000 new claims within a specific year and resolves 9,800 of those claims while keeping the rest unresolved due to various reasons, the claim settlement ratio for that year would be calculated as (9,800/10,000 × 100), which equals 98%. As a general guideline, a claim settlement ratio exceeding 80% is deemed favorable. Leading insurance firms in the nation consistently maintain a claim settlement ratio surpassing 95%. Considering the claim settlement ratio when purchasing life insurance is pivotal. It reflects the insurer's reliability, ethical practices, and efficiency in processing claims. A high ratio not only assures timely financial support for beneficiaries but also offers peace of mind and effective financial planning. Catch all the Business News, Market News, Breaking News Events and Latest News Updates on Live Mint. Download The Mint News App to get Daily Market Updates.",,,2023.0,September,Mint,"ICICI Prudential Life Insurance settles 97.9% of claims, providing excellent customer service and consistency | How is it calculated? | Why claim settlement ratio should be considered while buying life insurance?",['Claim Settlement'],1
https://www.livemint.com/insurance/news/star-health-launches-upi-qr-code-payment-option-for-insurance-purchases-how-does-this-work-11694673700668.html,Star Health launches UPI QR code payment option for insurance purchases. How does this work?,1 min read.14 Sep 2023,"Star Health and Allied Insurance on Thursday announced a significant move towards transforming the insurance payment landscape with the launch of its dynamic UPI QR code-based payment option for policy purchases and renewals. The customized solution simplifies the customer purchase experience with a few clicks. Star Health also launched personalized UPI payment intent links to enhance customer ease. This cutting-edge initiative, enabled by the National Payments Corporation of India (NPCI), represents a paradigm shift in the adoption of modern technology-driven payment solutions. “We are delighted to introduce our dynamic QR code & intent link-based UPI payment options. At Star Health, we prioritize the safety and convenience of our customers, and the adoption of customized UPI payment solutions reflects our dedication to providing seamless, efficient, and secure payment experiences,"" said Anand Roy, MD & CEO of Star Health & Allied Insurance Co. Ltd. “Embracing UPI payments aligns perfectly with the Government's 'Make in India' vision and IRDAI's transformative goals for the Insurance sector,” added Chitti Babu, Chief Innovation Officer, Star Health & Allied Insurance Co. Ltd “Unified Payments Interface (UPI) has gained significant popularity as one of the most preferred modes of payment in the country, owing to its convenience and wide acceptability. We are delighted that customers of Star Health and Allied Insurance will now have swift access to UPI-based payment options for their insurance-related transactions,” said Kunal Kalawatia, Chief of Products, NPCI. -With a simple scan of the customized code, customers can make payments within a few seconds, ensuring a hassle-free, error-free, and efficient experience. -Upon clicking the link, the UPI app launches promptly, and in cases where multiple UPI apps are present, customers are prompted to choose their preferred app. -The payment details, including the premium amount, are automatically loaded into the chosen app, and customers can authenticate the payment using their UPI PIN, culminating in a seamless purchase experience.    Catch all the Business News, Market News, Breaking News Events and Latest News Updates on Live Mint. Download The Mint News App to get Daily Market Updates.",,,2023.0,September,Mint,"Star Health launches dynamic UPI QR code-based payment option for insurance purchases and renewals, simplifying the customer experience | How can customers make payments via UPI QR-based Payments?","['Premium', 'IRDAI']",2
https://www.livemint.com/insurance/news/indiafirst-life-launches-guaranteed-single-premium-plan-benefits-and-other-details-in-five-points-11694586535571.html,"IndiaFirst Life launches guaranteed single premium plan. Benefits, and other details in five points",1 min read.13 Sep 2023,"Mumbai: IndiaFirst Life Insurance Company Limited (IndiaFirst Life) has introduced a novel offering -- IndiaFirst Life Guaranteed Single Premium Plan. This unique plan is designed to provide individuals with a seamless blend of financial protection and savings. Commenting on the launch, Rushabh Gandhi, Deputy CEO, IndiaFirst Life Insurance, said ""Our view is that the interest rates will remain stable in the near future and start softening over the medium to long term. In such a scenario, it is beneficial for customers to take advantage of the prevailing high-interest rates and lock in guaranteed returns for the long term. The IndiaFirst Life Guaranteed Single Premium Plan guarantees up to 7x returns for a 30-year policy term making it an ideal product for both retirement planning and legacy planning. Given this pull, we intend to market this product extensively through our Bancassurance partners, Bank of Baroda and Union Bank of India, and support their efforts with a 360-degree marketing campaign including print, outdoor, and digital media."" 1)IndiaFirst Life Guaranteed Single Premium Plan (GSPP) is a non-linked, non-participating, individual, single premium savings plan, which offers guaranteed returns to the customer over a long policy term. 2)With a one-time premium payment prior to policy inception, customers can avail of dual benefits of financial protection and savings from a single policy. 3)Customers have the flexibility to select their desired life cover option from a range of choices, including a life cover of 1.25 times or 10x against the single premium. 4)This unique customization empowers individuals to align their coverage with their long-term financial goals. 5)It caters to their long-term security needs while helping them with legacy and wealth planning for future generations.   Catch all the Business News, Market News, Breaking News Events and Latest News Updates on Live Mint. Download The Mint News App to get Daily Market Updates.",,,2023.0,September,Mint,"IndiaFirst Life introduces Guaranteed Single Premium Plan, offering financial protection and savings with guaranteed returns | IndiaFirst Life Guaranteed Single Premium Plan: Key things to know","['Premium', 'Guaranteed Returns']",2
https://www.livemint.com/insurance/news/about-68-indians-have-inadequate-health-insurance-coverage-survey-11694028385397.html,About 68% Indians have inadequate health insurance coverage: Survey,1 min read.07 Sep 2023,"About 68 percent of Indians have less than  ₹10 lakh in health insurance coverage, while 27 percent have less than  ₹5 lakh, revealed a survey conducted by insurance company ACKO in six Indian metro cities. In the survey, which covered over 1,000 people in the age group of 28 to 55, ACKO found out that following the COVID-19 pandemic, awareness about health insurance has increased. However, it also added that the health coverage of most Indians is insufficient compared to the medical expenses. Among other details, the insurance company said that though 60 percent say they understand the policy terms and conditions, but their awareness is primarily limited to cash treatment, accident cover, and 100 percent bill payment. Also, 60 percent of respondents do not think of buying health insurance with over  ₹10 lakh coverage, while 65 percent believe that  ₹10 lakh health coverage is sufficient for them. Apart from this, 64 percent said they have not increased the coverage and kept it the same as the previous year. On this parameter, 46 percent of policyholders said that their health policy covers the entire ‘hospitalization along with consumables’, while 59 percent of potential buyers are looking for policies with 100 percent bill payment. Also, 27 percent are unaware of the waiting period and said that 'there are no waiting periods in the health insurance policies', and 31 percent feel that they are covered from day 1. The survey even found out that among the existing and potential policyholders, the family floater policies are the top favorite, with 71 percent and 72 percent, respectively. Citing the reasons, policyholders said that the plans offer them the option to include their parents, spouses, and children in the same policy. The deterrents working against the health insurance companies include a slow claim settlement process, partial bill payment, and inadequate network hospitals. The survey found that 43 percent find the claim settlement process cumbersome. Also, 47 percent of policyholders and 56 percent of potential buyers find the lack of a 100 percent bill payment facility put them off. Inadequate network hospitals make 41 percent of policyholders and 44 percent of potential buyers uninterested in health policies. Catch all the Business News, Market News, Breaking News Events and Latest News Updates on Live Mint. Download The Mint News App to get Daily Market Updates.",,,2023.0,September,Mint,"Among other details, the insurance company said that though 60 percent say they understand the policy terms and conditions, but their awareness is primarily limited to cash treatment, accident cover, and 100 per cent bill payment. | Full bill payment: | Other parameters: | Deterrents:","['Claim Settlement', 'Waiting Period']",2
https://www.livemint.com/insurance/news/lic-launches-special-campaign-for-policyholders-to-revive-lapsed-policies-how-to-revive-a-lapsed-lic-policy-11693624921726.html,LIC launches special campaign for policyholders to revive lapsed policies. How to revive a lapsed LIC policy,1 min read.02 Sep 2023,"Life Insurance Corporation of India (LIC) has launched a special campaign for the revival of individual lapsed policies. This special drive will be carried out from September 1-30. The campaign was launched to benefit those policyholders who were not able to pay premiums due to unavoidable circumstances and their policy lapsed. Usually, you are required to pay a fixed premium periodically on the due date or within the grace period. If you don’t do so, your policy lapses. Policyholders must ensure to pay the premiums within the due date. They are allowed a grace period between 15 and 30 days. It is only when individuals fail to pay premiums even during the grace period that the policy lapses. -Policyholders can reactivate their policies directly with the insurer by paying the late payment interest. - A lapsed policy can be revived as per the plan conditions on submission of proof of continued insurability to the satisfaction of the Corporation and payment of all arrears of premiums together with interest at such rate as fixed by the Corporation from time to time. -To complete the revival process for LIC insurance, policyholders can call the agents or go to the branch. -They can also inquire about revival procedures by contacting your insurer’s customer service department. -The cost of Medical Reports, including Special Reports, if any, required for the purpose of Revival of the policy shall be borne by the Life Assured. In other news, LIC has acquired 6.66 per cent stake in Jio Financial Services, the demerged non-banking financial services unit of the Mukesh Ambani-led Reliance group. ""... Corporation has acquired 6.660 per cent shareholding in 'Jio Financial Services Ltd' through demerger action by 'Reliance Industries Ltd',"" LIC said in a regulatory filing. Jio Financial Services was listed on the stock exchanges on August 21.   Catch all the Business News, Market News, Breaking News Events and Latest News Updates on Live Mint. Download The Mint News App to get Daily Market Updates.",,,2023.0,September,Mint,LIC launches special campaign for policyholders to revive lapsed policies: This special drive will be carried out from September 1-30. | When do insurance policies lapse? | How to revive a lapsed LIC Policy?,"['Premium', 'Grace Period', 'Policy Lapse']",3
https://www.livemint.com/insurance/news/bajaj-allianz-life-launches-unique-ulip-fund-with-dynamic-asset-allocation-key-things-to-know-11693615705019.html,Bajaj Allianz Life launches unique ULIP fund with dynamic asset allocation. Key things to know,1 min read.02 Sep 2023,"Bajaj Allianz Life has launched a unique fund proposition in the ULIP segment. Bajaj Allianz Life’s Dynamic Asset Allocation Fund offers customers the opportunity to allocate between equity and debt, dynamically. The benchmark index is Crisil Dynamic Asset Allocation Index (45% Equity, 45% Debt, and 10% Liquid). The asset allocation (between debt and equity) of the fund will be more dynamic/active in nature. It is based on an in-house quantitative model with limited qualitative input from the fund manager and aims to optimize risk return. This investment strategy will help to minimize volatility and downside risk during market corrections. For example: In a scenario, when market valuations get more expensive, the fund will reduce equity exposure. Alternatively, with more attractive market valuations, it will increase equity exposure. The asset allocation range of the fund will be as follows: Equity and Equity related instruments: 10%-90%; Debt and Debt related instruments: 10%-90%; Money market instrument: 0%-80 %. Sampath Reddy, Chief Investment Officer, Bajaj Allianz Life Insurance, said on the launch, “Having been a part of the industry for over three decades, I have observed that a common challenge retail investors face is managing asset allocation independently, depending on changing market conditions or outlook. We are pleased that Bajaj Allianz Life’s Dynamic Asset Allocation Fund, a significant addition to our ULIP offerings, will enable investors to seamlessly move their funds in line with market trends. This feature aims to provide customers with peace of mind by dynamically handling asset allocation through a proprietary quantitative model and insights from fund managers. With a disciplined approach, the fund empowers investors on their path to achieving life goals."" Bajaj Allianz Life Insurance is one of India’s leading and fastest-growing private life insurers. The company is a partnership between two powerful and successful entities in their own right – Bajaj Finserv Limited, one of India’s most diversified non-banking financial institutions and Allianz SE, one of the world’s leading asset manager and insurer. Catch all the Business News, Market News, Breaking News Events and Latest News Updates on Live Mint. Download The Mint News App to get Daily Market Updates.",,,2023.0,September,Mint,"Bajaj Allianz Life launches Dynamic Asset Allocation Fund in the ULIP segment, allowing customers to allocate between equity and debt dynamically",[],0
https://www.livemint.com/insurance/news/icici-prudential-life-insurance-launches-icici-pru-gift-pro-seven-things-to-know-about-new-income-plan-11693460372761.html,ICICI Prudential Life Insurance launches ICICI Pru GIFT Pro. Seven things to know about new income plan,1 min read.31 Aug 2023,"Mumbai: ICICI Prudential Life Insurance has launched an innovative income plan, ICICI Pru GIFT Pro, which provides customers the option to receive either a year-on-year increasing income or a constant regular income. In addition, the life cover component of this non-participating savings product ensures the family has financial security. “We are excited to introduce ICICI Pru GIFT Pro, a long-term savings product with built-in flexibilities Page 2 of 2 that will allow customers to adjust the product to suit their unique needs, thereby enabling them to better prepare for and achieve life goals. Besides the life cover component in the product provides financial security to the family. ICICI Pru GIFT Pro has been designed to empower customers to receive income as per their financial needs. Significantly, the product will also enable customers to decide the time and quantum of lump sum funds they want, to ensure the fruition of their financial goals,” Amit Palta, Chief Distribution Officer, ICICI Prudential Life Insurance said. This feature-packed product provides customers with a comprehensive long-term financial savings solution. We believe it offers a perfect blend of financial protection and income with maximum flexibility to tailor the plan to suit one's needs, he added. 1)ICICI Pru GIFT Pro allows customers to customise the product to their unique needs by providing a choice of income benefits and premium payment terms, among other flexibilities. 2)Along with assured long-term income, ICICI Pru GIFT Pro offers customers the option to receive a lump sum benefit. 3)Customers have the flexibility to choose any amount up to 100% of the premiums paid as a lump sum benefit and also select the timing of receiving the benefit. 4)This feature-rich product also ensures the nominee will continue to receive the income in case of the demise of the policyholder during the income period. 5) ICICI Pru GIFT Pro effectively provides customers with the flexibility to meet both short and long-term income needs. 6) ICICI Pru GIFT Pro provides a range of premium payment terms from 5 to 12 years, letting customers save as per their convenience and goal timeline. 7) Also from the 8th year onwards, they can start receiving income for as long as 30 years.       Catch all the Business News, Market News, Breaking News Events and Latest News Updates on Live Mint. Download The Mint News App to get Daily Market Updates.",,,2023.0,August,Mint,"ICICI Prudential Life Insurance has launched ICICI Pru GIFT Pro, an innovative income plan with flexible options | ICICI Pru GIFT Pro: Key things to know","['Premium', 'Nominee']",2
https://www.livemint.com/companies/jio-financial-to-enter-insurance-plans-global-tieups-11693247734718.html,"Jio Financial to enter insurance, plans global tie-ups",2 min read.29 Aug 2023,"Jio Financial Services Ltd (JFSL) is set to launch a slew of insurance products, possibly in partnership with global companies, Reliance Industries Ltd (RIL) chairman and managing director Mukesh Ambani said on Monday. “JFSL will enter the insurance segment to offer simple, yet smart, life-, general- and health-insurance products through a seamless digital interface, potentially partnering with global players,” Ambani said at RIL’s virtual annual general meeting. Although Jio Financial has been seen as a disruptor in the financial-services space given Reliance Jio Infocomm Ltd’s runaway success in telecom, many believe it wouldn’t be easy to replicate that success in insurance and other financial-sector products. That is because the financial-services space is more tightly regulated and established entities such as banks, non-banks and insurance firms have built their businesses over years. Still, Jio’s entry could lead to greater penetration of insurance in India. Insurance penetration, or the ratio of total insurance premiums to gross domestic product (GDP), in the country rose from 2.7% around the turn of the millennium to 4.2% in 2020, and remained the same in 2021, according to the Economic Survey 2022-23. The company, Ambani said, will use predictive data analytics to co-create contextual products with partners. Last October, RIL announced the demerger of its financial-services business. As part of the demerger, each RIL shareholder received shares in Jio Financial on a 1:1 basis in July. So far, Jio has tied up with BlackRock, the US manager of $11 trillion in assets for an asset management venture in India. “JFSL has been conceptualized to fill a critical gap in the financial-services needs of a large section of the Indian economy, mainly in the informal and underserved sectors in rural, semi-urban, and urban areas,” said Ambani. He said for tens of thousands of small businesses, merchants, and self-employed entrepreneurs, the ease of doing business must mean ease in borrowing, investments, and payment solutions. Jio Financial, he said, plans to democratize financial services for 1.42 billion Indians, giving them access to simple, affordable, innovative, and intuitive products and services. “In payments, JFSL will consolidate its payments infrastructure with a ubiquitous offering for both consumers and merchants, further driving digital payment adoption for India,” he said. Ambani said Jio Financial products will not just compete with current industry benchmarks but also explore features such as blockchain-based platforms and central bank digital currency (CBDC). “They will adhere to the highest standards of security, regulatory norms, and ensure protection of customer transaction data at all times,” he said. RIL has capitalized Jio Financial with a net worth of  ₹1.2 trillion to create one of the world’s highest capitalized financial-service platforms at inception, he said, adding that it has a strong board, led by veteran banker K.V. Kamath. “A highly motivated leadership team is being built with a combination of financial industry experts and young leaders who are eager to take on big challenges,” Ambani said. Catch all the Business News ,  Corporate news , Breaking News Events and Latest News  Updates on Live Mint. Download The Mint News App  to get Daily Market Updates.",,,2023.0,August,Mint,"Jio Financial will enter the insurance segment to offer simple, yet smart, life-, general- and health-insurance products, potentially partnering with global players, said Mukesh Ambani",['Premium'],1
https://www.livemint.com/insurance/news/indias-grim-reality-over-98-of-senior-citizens-devoid-of-health-insurance-on-rising-costs-reveals-survey-11693062220213.html,"India’s grim reality: Over 98% of senior citizens devoid of health insurance on rising costs, reveals survey",1 min read.26 Aug 2023,"More than 98 per cent of India’s senior citizen population remains devoid of health insurance coverage amid the increasing cost of healthcare services, according to a recent survey by leading insurtech platform Plum. The need for comprehensive health coverage for senior citizens has become more apparent, however, the penetration continues to be a challenge. According to census reports, India has 1,380 lakh elderly citizens and is further expected to increase by around 560 lakh by 2031. However, only 25 per cent companies - out of Plum’s over 3,500 customer base- have parental covers. This leaves a wide gap in coverage for senior citizens, who include parents and parent in-laws. The insurtech surveyed around 300 customers and observed that 29 per cent of employees feel that the organisation-sponsored health insurance is inadequate in terms of the sum insured. It also found that 13 per cent of employees availed super top-up as the organisation-sponsored insurance does not cover parents and family. There has been a steady demand from employees around the need for coverage for the elderly, and one way to approach this is through super top-ups (in addition to increased parental coverage). ""In the face of the silent crisis gripping our senior citizens, Plum is committed to confronting this challenge head-on.  The 98 per cent of uninsured senior citizens is a stark reminder of the vulnerabilities they face,'' said said Abhishek Poddar, co-founder and CEO of Plum. ‘’It will always be our endeavour to innovate and come up with solutions that simplify access and availability of health insurance towards the underinsured. Our goal is to contribute to the larger vision of 'Insurance for All by 2047', ensuring that every individual, regardless of their age or circumstances, can access the protection they deserve,'' added Poddar. Amid rising costs for basic healthcare access in India, medical coverage for parents and senior citizens has become increasingly critical. For citizens in this age group, the coverage often goes beyond basic protection, encompassing valuable supplementary benefits such as cashless hospitalisation, critical illness insurance, as well as targeted coverage for conditions such as cancer and stroke. Catch all the Business News, Market News, Breaking News Events and Latest News Updates on Live Mint. Download The Mint News App to get Daily Market Updates.",,,2023.0,August,Mint,The insurtech surveyed around 300 customers and observed that 29 per cent of employees feel that the organisation-sponsored health insurance is inadequate in terms of the sum insured.,['Sum Insured'],1
https://www.livemint.com/insurance/news/cbdt-issues-guidelines-on-withdrawing-tax-break-on-fat-insurance-policies-11692244461857.html,CBDT issues guidelines on withdrawing tax break on fat insurance policies,1 min read.17 Aug 2023,"New Delhi: The Central Board of Direct Taxes (CBDT) on Wednesday issued a set of detailed guidelines on the withdrawal of tax benefits on fat insurance policies which was announced in this year’s union budget. The detailed 17-page guidelines posted on the tax authority’s website explained the changes introduced in the Income Tax Act this year with situations and examples. The guidelines are issued to remove difficulties in giving effect to the provisions introduced this year. Income Tax Act exempts any income received from an insurance policy including the bonus amount from tax. This year, this provision was modified to exclude insurance policies in which annual premium in any of the previous years was more than  ₹500,000. This was made in order to ensure that tax benefits meant for ordinary persons are not cornered by the super rich. “This provision was introduced to nullify the tax advantage given to investments disguised as insurance policies,” explained Amit Maheshwari, Tax Partner at AKM Global, a tax and consulting firm. “Since this provision would impact many individuals, especially the rich, CBDT has issued guidelines to remove difficulties, which is a welcome move. The guidelines are elaborate and give various examples on the computation of consideration eligible for exemption,” said Maheshwari. Catch all the Business News, Market News, Breaking News Events and Latest News Updates on Live Mint. Download The Mint News App to get Daily Market Updates.",,,2023.0,August,Mint,The guidelines are issued to remove difficulties in giving effect to the provisions introduced this year.,"['Premium', 'Tax Benefits', 'Bonus']",3
https://www.livemint.com/insurance/news/buying-health-insurance-six-factors-individuals-with-pre-existing-conditions-should-be-aware-of-while-purchasing-a-plan-11690270717704.html,Buying health insurance? Six factors individuals with pre-existing conditions should be aware of while purchasing a plan,1 min read.25 Jul 2023,"Health Insurance: Healthcare costs are skyrocketing significantly. And, this is when health insurance comes in handy. The financial security of an individual is protected by having health insurance. With the ever-rising instances of diseases, health insurance today is a necessity. However, there are several things one needs to keep in mind at the time of purchasing health insurance. Experts advise people to disclose pre-existing conditions or diseases while buying a health insurance policy. It is important to keep in mind that insurers charge higher premiums to people with pre-existing illnesses. According to Ajay Shah, Head – Distribution, Care Health Insurance while purchasing health insurance for an individual with pre-existing medical conditions, there are a few crucial factors that one needs to keep in mind. 1)First among them is to ensure that the Health Insurance policy covers the pre-existing ailment and its contingent/related conditions. 2)Secondly, a thorough understanding of the terms and conditions of the waiting period for the ailment is necessary. 3)The policyholder should read policy documents carefully and understand if any limitations or exclusions such as co-payment, sub-limit, or deductible apply to the pre-existing disease. 4) Some policies may not cover or have limits on coverage for certain procedures or treatment of these pre–existing ailments. Being aware of these limitations helps one make informed decisions about their health security. 5) Individuals with pre-existing diseases should declare all their medical conditions in the proposal form filing or during the process of underwriting. 6) Some people may have to pay a higher premium as compared to those without such conditions. Therefore, it becomes crucial for one to carefully compare premiums and terms & conditions across different insurers & products to find the best-suited plan at an affordable price. Awareness about these components can aid individuals in making informed choices while getting a health Insurance that not only covers their pre-existing diseases, but gives assured quality servicing at affordable prices – a truly Comprehensive Health Insurance plan, said Ajay Shah. Disclaimer: The views and recommendations made above are those of individual analysts, and not of Mint. We advise investors to check with certified experts before taking any investment decisions. Catch all the Business News, Market News, Breaking News Events and Latest News Updates on Live Mint. Download The Mint News App to get Daily Market Updates.",,,2023.0,July,Mint,Health insurance is essential to protect individuals from rising healthcare costs. It is important to disclose pre-existing conditions and understand policy terms and limitations | Factors individuals with pre-existing conditions should be aware of while purchasing Health Insurance,"['Premium', 'Underwriting', 'Exclusions', 'Waiting Period']",4
https://www.livemint.com/insurance/news/motor-insurnace-vpay-add-on-feature-bajaj-allianz-auto-insurance-11689752155439.html,Motor insurance: A new add-on cover for private car owners. Know features,1 min read.19 Jul 2023,"Bajaj Allianz General Insurance has launched a new motor insurance offering called V-Pay. The add-on cover is only for private car owners, not for commercial vehicles. Under this add-on, the insuree can report multiple minor paint chips and/or scratches anytime during the policy period. Mechanical and electrical breakdowns that are not a result of accidents would also be covered by V-Pay, Bajaj Allianz said in a press statement. The V-Pay has an elite plan, comprising 22 features covering small scratches, mechanical and electrical breakdown, cyber risk cover, etc. The V-Pay will also be applicable if losses have occurred by a customer within Bangladesh, Bhutan, Nepal, Pakistan, Sri Lanka, and Maldives. The V-Pay add-on has a ""Recalibration"" feature that ensures protection for the vehicle's digital sense devices as well. In current motor insurance policies, customers are bound to pay a compulsory deductible as per the standard terms and conditions of the policies. However, V-Pay eliminates the need for deductibles during a claim with its Waiver of Deductible feature, Bajaj Allianz mentioned. Moreover, if customers forget to declare additional accessories or CNG fitments, their vehicles are still protected during claims with coverage of up to 1% of the Insured Declared Value (IDV). Defence Cost is also covered in the Elite plan, which covers the fees of legal assistance to the customer for police and court proceedings. V-Pay will protect the insured’s vehicle from software issues, cyber extortion, and theft of funds resulting from cyber-attacks. V-Pay add-on cover is further extended to protect the insured’s vehicle with features like rally, depreciation waiver, tyre or rim protection, personal baggage, key replacement, vehicle retrieval, towing, vehicle replacement, 24x7 roadside assistance, and rodent bite. According to Bajaj Allianz, the period of insurance of VPay will be identical to the policy period of the base policy to which the addon cover is attached. Notably, the add-on cover would be available only at the time of purchasing a fresh motor insurance policy. The company has revealed the details of the premium. The customer will know about premium details after filling out the proposal form. Cancellation conditions of the add-on cover will be identical to the base policy to which the add-on cover is attached Catch all the Business News, Market News, Breaking News Events and Latest News Updates on Live Mint. Download The Mint News App to get Daily Market Updates.",,,2023.0,July,Mint,"Bajaj Allianz General Insurance launches V-Pay, a motor insurance add-on cover for private cars. It covers minor damages, breakdowns, and cyber risks. | Period of cover: | Premium: | Cancellation of policy:",['Premium'],1
https://www.livemint.com/insurance/news/national-insurance-awareness-day-2023-how-to-bring-the-benefits-of-insurance-to-every-doorstep-11687938215727.html,National Insurance Awareness Day 2023: How to bring the benefits of insurance to every doorstep,2 min read.28 Jun 2023,"The National Insurance Awareness Day in India, observed on June 28 serves as a timely reminder of the importance of securing one’s health. From term insurance to life insurance, to health insurance, to home insurance, to car insurance, and more, these policies offer a layer of protection. Roopam Asthana, CEO & Whole Time Director - Liberty General Insurance said that as we commemorate National Insurance Awareness Day, we reflect on the vital role insurance plays in providing peace of mind and financial security to individuals, families, and businesses. “Today, we celebrate our progress while recognizing the immense potential that lies ahead. India's insurance industry is on a trajectory of remarkable growth, poised to become the sixth-largest insurance market globally within the next decade,” said Roopam Asthana. However, we must acknowledge that there is still much work to be done. The current insurance penetration in India stands at around 3.2%, indicating the untapped market potential that awaits us, added Roopam. Life insurance is a valuable product with numerous benefits, catering to all types of customers. It serves as a crucial element in an individual’s financial portfolio. It provides peace of mind by safeguarding a family’s future in the face of adversities, and enables systematic investing and a disciplined approach towards achieving long-term life goals. “On our part, the industry is continuously innovating, our regulator is also enabling a more empowering environment for the customers as well as the industry. In this encouraging environment, as the industry continues to become more dynamic, products are becoming simpler, more transparent, and tailored to fulfill a variety of long-term financial goals. This has enabled us to use and file our products, introduce innovative processes to ease our customers' engagement with us as well as strengthen the self-service options we provide,” said Tarun Chugh, MD, and CEO, of Bajaj Allianz Life Insurance. As per Roopam Asthana, it is crucial to extend our focus beyond urban areas and prioritize the underserved regions and communities of our country. By expanding our reach to these areas and people, we can bring the benefits of insurance to every doorstep, ensuring inclusive financial protection for all. “On this National Insurance Awareness Day, let us reaffirm our commitment to raising insurance awareness, improving penetration, and strengthening our industry. Together, we can build a future where insurance becomes an integral part of every individual's life, empowering them to face uncertainties with confidence and resilience"" Asthana added. “On National Insurance Awareness Day, we recognize the crucial mission of increasing insurance penetration in India. In a nation brimming with potential and opportunities, awareness and understanding of insurance play a paramount role. The visionary reforms set in motion by IRDAI have brought forth transparency, consumer-centric practices and accessibility- ultimately fostering trust,"" said Bhargav Dasgupta – MD & CEO of ICICI Lombard General Insurance Company. The series of measures taken by the regulator in the recent past will make way for ease of business, improved accessibility, better speed to market, and encourage insurers to innovate to keep pace with the dynamic needs of today’s customers, said Sumit Rai, MD & CEO, Edelweiss Tokio Life Insurance for your reference for Insurance Awareness Day. We believe that India is well on its way to becoming the 6th largest insurance marketplace globally by 2032, added Sumit.   Catch all the Business News, Market News, Breaking News Events and Latest News Updates on Live Mint. Download The Mint News App to get Daily Market Updates.",,,2023.0,June,Mint,"India's National Insurance Awareness Day highlights the importance of insurance. The country's insurance industry is set for significant growth, but there is still untapped potential with current insurance penetration at 3.2%","['Term Insurance', 'IRDAI']",2
